Id,datetime,yr,mnth,hr,season,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,count
3995,20/06/2011,0,6,8,2,0,1,1,3,00.56,3.682638889,0.057638889,0.134722222,221
15743,23/10/2012,1,10,3,4,0,2,1,1,00.44,3.051388889,0.053472222,0.932638889,1
13876,06/08/2012,1,8,8,3,0,1,1,2,00.07,4.629861111,0.054861111,0,605
11115,13/04/2012,1,4,7,2,0,5,1,1,00.34,2.209722222,0.042361111,1.554861111,296
7755,24/11/2011,0,11,17,4,1,4,0,1,00.48,3.261805556,00.33,0.725694444,74
1698,16/03/2011,0,3,9,1,0,3,1,2,00.32,2.314583333,0.064583333,0.932638889,154
4272,01/07/2011,0,7,21,3,0,5,1,1,00.07,4.419444444,00.45,0.134722222,218
16004,04/11/2012,1,11,12,4,0,0,0,1,00.38,2.735416667,00.46,1.554861111,504
15238,02/10/2012,1,10,2,4,0,2,1,2,00.54,3.577777778,0.053472222,0.725694444,2
16235,14/11/2012,1,11,4,4,0,3,1,1,00.22,1.578472222,0.047916667,0.134722222,6
4346,04/07/2011,0,7,23,3,1,1,0,2,0.05,4.734722222,00.07,0.725694444,138
6524,04/10/2011,0,10,9,4,0,2,1,1,00.46,3.15625,0.046527778,1.761805556,187
9694,13/02/2012,1,2,20,1,0,1,1,1,00.03,0.210416667,00.42,1.140277778,214
290,13/01/2011,0,1,12,1,0,4,1,1,00.02,1.157638889,00.44,2.902083333,52
6263,23/09/2011,0,9,12,4,0,5,1,3,0.043055556,3.788194444,0.065277778,0.725694444,29
15650,19/10/2012,1,10,6,4,0,5,1,3,00.54,3.577777778,0.065277778,1.140277778,131
13657,28/07/2012,1,7,5,3,0,6,0,1,0.047222222,4.419444444,0.054861111,1.140277778,14
16830,09/12/2012,1,12,0,4,0,0,0,2,00.04,2.840972222,0.060416667,0.932638889,118
3772,11/06/2011,0,6,1,2,0,6,0,1,00.07,4.629861111,0.054861111,0.622222222,77
14950,20/09/2012,1,9,2,3,0,4,1,1,00.46,3.15625,0.05,0.622222222,11
6521,04/10/2011,0,10,6,4,0,2,1,1,00.04,2.840972222,0.056944444,0.725694444,112
16930,13/12/2012,1,12,4,4,0,4,1,2,00.26,1.788888889,00.56,0.134722222,8
1513,08/03/2011,0,3,9,1,0,2,1,1,00.26,1.788888889,00.41,1.140277778,151
12760,20/06/2012,1,6,20,2,0,3,1,1,0.059722222,5.365972222,00.39,1.554861111,407
5955,10/09/2011,0,9,15,3,0,6,0,1,0.051388889,4.734722222,00.55,1.554861111,480
13556,24/07/2012,1,7,0,3,0,2,1,1,00.07,4.629861111,0.051388889,0.932638889,64
10546,20/03/2012,1,3,12,1,0,2,1,1,00.06,3.998611111,0.054166667,1.761805556,261
15662,19/10/2012,1,10,18,4,0,5,1,1,00.56,3.682638889,0.057638889,0.725694444,233
6080,15/09/2011,0,9,21,3,0,4,1,1,00.46,3.15625,0.04375,2.280555556,145
3982,19/06/2011,0,6,19,2,0,0,0,1,0.05,4.734722222,0.043055556,0.932638889,311
2708,27/04/2011,0,4,17,2,0,3,1,3,0.045833333,4.209027778,0.057638889,2.695138889,521
4931,29/07/2011,0,7,8,3,0,5,1,2,0.052777778,5.365972222,0.053472222,0,384
664,30/01/2011,0,1,23,1,0,0,0,2,00.24,1.472916667,0.045138889,1.969444444,21
8106,09/12/2011,0,12,9,4,0,5,1,1,00.26,1.999305556,0.05625,0.622222222,264
13276,12/07/2012,1,7,8,3,0,4,1,1,0.047222222,4.419444444,0.045138889,0.932638889,702
7293,05/11/2011,0,11,11,4,0,6,0,1,00.36,2.525,00.46,0.725694444,238
13620,26/07/2012,1,7,16,3,0,4,1,1,0.065277778,6.102777778,00.38,2.695138889,374
7435,11/11/2011,0,11,9,4,1,5,0,1,00.32,1.999305556,00.45,3.109722222,201
14708,10/09/2012,1,9,0,3,0,1,1,1,00.56,3.682638889,00.52,1.969444444,41
12412,06/06/2012,1,6,8,2,0,3,1,1,00.54,3.577777778,0.047222222,0,668
6895,19/10/2011,0,10,21,4,0,3,1,2,00.58,3.788194444,0.065277778,0.932638889,85
9733,15/02/2012,1,2,11,1,0,3,1,1,00.36,2.314583333,00.53,1.969444444,138
13371,16/07/2012,1,7,7,3,0,1,1,1,0.05,4.734722222,00.07,0.622222222,483
10997,08/04/2012,1,4,8,2,0,0,0,1,00.04,2.840972222,00.03,0.134722222,84
14735,11/09/2012,1,9,3,3,0,2,1,1,00.48,3.261805556,0.046527778,0.932638889,8
12754,20/06/2012,1,6,14,2,0,3,1,1,0.061111111,0.557638889,00.39,0.134722222,190
13154,07/07/2012,1,7,6,3,0,6,0,1,0.051388889,4.945138889,0.051388889,0.725694444,31
14118,16/08/2012,1,8,10,3,0,4,1,1,0.051388889,4.629861111,00.48,0.932638889,199
13309,13/07/2012,1,7,17,3,0,5,1,2,00.08,4.945138889,00.36,1.140277778,835
8915,12/01/2012,1,1,7,1,0,4,1,2,00.34,2.209722222,0.060416667,1.969444444,220
15752,23/10/2012,1,10,12,4,0,2,1,2,0.043055556,4.313888889,00.46,0.622222222,378
14111,16/08/2012,1,8,3,3,0,4,1,1,0.043055556,4.103472222,0.050694444,1.761805556,4
2134,03/04/2011,0,4,18,2,0,0,0,2,00.46,3.15625,00.31,0,172
6651,09/10/2011,0,10,16,4,0,0,0,1,0.045833333,4.313888889,00.05,0.932638889,470
4156,27/06/2011,0,6,1,3,0,1,1,2,0.043055556,4.103472222,0.054166667,0.932638889,15
16247,14/11/2012,1,11,16,4,0,3,1,1,00.34,2.420138889,00.46,0.725694444,321
1674,15/03/2011,0,3,8,1,0,2,1,1,00.26,1.999305556,00.07,0.622222222,282
1329,28/02/2011,0,2,15,1,0,1,1,3,00.42,2.945833333,1,2.072916667,35
4725,20/07/2011,0,7,18,3,0,3,1,1,0.058333333,5.786805556,00.59,1.554861111,497
12631,15/06/2012,1,6,11,2,0,5,1,1,0.045833333,4.313888889,00.05,0.134722222,286
8178,12/12/2011,0,12,9,4,0,1,1,2,00.18,1.472916667,0.051388889,0.622222222,220
3143,15/05/2011,0,5,20,2,0,0,0,1,00.54,3.577777778,0.061111111,0,191
11320,21/04/2012,1,4,20,2,0,6,0,3,00.05,3.366666667,0.056944444,2.072916667,39
2887,05/05/2011,0,5,4,2,0,4,1,1,00.34,2.209722222,0.045833333,1.761805556,7
9782,17/02/2012,1,2,12,1,0,5,1,1,00.38,2.735416667,00.46,2.695138889,198
2731,28/04/2011,0,4,16,2,0,4,1,1,0.043055556,4.103472222,0.054166667,1.761805556,270
9755,16/02/2012,1,2,9,1,0,4,1,2,00.03,0.210416667,00.07,1.140277778,202
4053,22/06/2011,0,6,18,3,0,3,1,2,00.08,5.365972222,00.59,1.761805556,513
13361,15/07/2012,1,7,21,3,0,0,0,1,0.05,0.484027778,0.054861111,0.622222222,223
16112,09/11/2012,1,11,1,4,0,5,1,1,00.32,0.210416667,00.53,1.969444444,20
3482,29/05/2011,0,5,23,2,0,0,0,1,0.045833333,4.103472222,0.061805556,1.140277778,135
4509,11/07/2011,0,7,18,3,0,1,1,1,0.059722222,5.786805556,00.53,2.695138889,472
16180,11/11/2012,1,11,21,4,0,0,0,1,00.44,3.051388889,0.046527778,1.554861111,171
16837,09/12/2012,1,12,7,4,0,0,0,3,00.04,2.840972222,0.060416667,1.554861111,23
3915,17/06/2011,0,6,0,2,0,5,1,1,00.56,3.682638889,0.061111111,0.622222222,24
964,12/02/2011,0,2,18,1,0,6,0,1,00.28,1.788888889,00.38,2.280555556,64
16531,26/11/2012,1,11,12,4,0,1,1,1,00.42,2.945833333,00.35,0.725694444,210
8091,08/12/2011,0,12,18,4,0,4,1,1,00.28,1.89375,00.52,1.554861111,318
6815,16/10/2011,0,10,12,4,0,0,0,1,00.58,3.788194444,00.35,1.761805556,444
14242,21/08/2012,1,8,14,3,0,2,1,1,0.052777778,4.629861111,00.37,0.622222222,302
10470,17/03/2012,1,3,8,1,0,6,0,2,00.42,2.945833333,0.065277778,0.725694444,218
14786,13/09/2012,1,9,6,3,0,4,1,1,00.05,3.366666667,0.056944444,0,195
7508,14/11/2011,0,11,10,4,0,1,1,2,00.05,3.366666667,0.04375,1.969444444,111
8099,09/12/2011,0,12,2,4,0,5,1,1,00.24,1.999305556,00.07,0,12
3540,01/06/2011,0,6,9,2,0,3,1,2,0.051388889,4.945138889,0.051388889,1.554861111,207
5275,12/08/2011,0,8,16,3,0,5,1,1,0.056944444,4.945138889,00.28,0,334
12679,17/06/2012,1,6,11,2,0,0,0,1,0.043055556,4.313888889,00.57,0.725694444,546
1784,20/03/2011,0,3,0,1,0,0,0,1,00.34,0.210416667,00.49,2.902083333,40
13318,14/07/2012,1,7,2,3,0,6,0,2,00.07,4.524305556,00.54,0.725694444,101
12440,07/06/2012,1,6,12,2,0,4,1,1,00.07,4.419444444,00.42,0,336
15192,30/09/2012,1,9,4,4,0,0,0,1,00.46,3.15625,0.046527778,0.622222222,7
6050,14/09/2011,0,9,15,3,0,3,1,1,0.054166667,4.945138889,00.49,1.761805556,176
4903,28/07/2011,0,7,4,3,0,4,1,1,00.07,4.524305556,0.042361111,0.725694444,6
15472,11/10/2012,1,10,20,4,0,4,1,1,00.42,2.945833333,0.043055556,1.140277778,415
10818,31/03/2012,1,3,20,2,0,6,0,2,00.04,2.840972222,0.049305556,2.280555556,208
10429,15/03/2012,1,3,15,1,0,4,1,1,0.05,4.524305556,00.32,1.554861111,287
5557,24/08/2011,0,8,10,3,0,3,1,1,00.07,4.524305556,00.58,1.969444444,146
10750,29/03/2012,1,3,0,2,0,4,1,1,00.54,3.577777778,0.047222222,0.134722222,48
7721,23/11/2011,0,11,7,4,0,3,1,2,00.46,3.15625,1,0.622222222,156
5679,30/08/2011,0,8,1,3,0,2,1,1,00.56,3.682638889,0.047222222,0.725694444,13
9073,18/01/2012,1,1,22,1,0,3,1,1,00.18,1.157638889,00.47,1.761805556,78
4125,25/06/2011,0,6,18,3,0,6,0,1,0.05,4.524305556,00.45,1.761805556,307
298,13/01/2011,0,1,20,1,0,4,1,1,00.16,1.052083333,00.47,1.554861111,64
13737,31/07/2012,1,7,13,3,0,2,1,1,00.08,5.261111111,00.55,1.969444444,288
13493,21/07/2012,1,7,9,3,0,6,0,2,00.58,3.788194444,0.057638889,0.134722222,207
7513,14/11/2011,0,11,15,4,0,1,1,1,0.044444444,4.313888889,00.44,2.280555556,195
6099,16/09/2011,0,9,16,3,0,5,1,2,00.52,00.05,00.48,1.140277778,358
4518,12/07/2011,0,7,3,3,0,2,1,2,00.07,4.629861111,0.054861111,0,8
1208,23/02/2011,0,2,9,1,0,3,1,1,00.18,1.472916667,00.51,0.622222222,139
6858,18/10/2011,0,10,7,4,0,2,1,1,00.46,3.15625,0.061111111,0.622222222,341
8196,13/12/2011,0,12,3,4,0,2,1,1,00.18,1.683333333,00.08,0,3
717,02/02/2011,0,2,5,1,0,3,1,3,00.22,1.683333333,0.064583333,0.725694444,3
15415,09/10/2012,1,10,11,4,0,2,1,2,00.48,3.261805556,0.047916667,0.134722222,193
601,28/01/2011,0,1,6,1,0,5,1,2,00.18,0.136805556,00.08,0.932638889,16
8522,26/12/2011,0,12,19,1,1,1,0,1,00.03,2.209722222,0.045138889,0.622222222,65
14891,17/09/2012,1,9,15,3,0,1,1,2,0.044444444,4.209027778,0.045138889,1.761805556,338
6545,05/10/2011,0,10,6,4,0,3,1,1,00.44,3.051388889,0.056944444,0.725694444,117
13287,12/07/2012,1,7,19,3,0,4,1,1,0.051388889,4.629861111,00.48,1.554861111,629
4520,12/07/2011,0,7,5,3,0,2,1,1,00.07,4.629861111,0.054861111,0.622222222,25
7780,25/11/2011,0,11,18,4,0,5,1,1,00.46,3.15625,00.44,0.622222222,153
14324,25/08/2012,1,8,0,3,0,6,0,2,00.07,4.524305556,0.042361111,0,135
12582,13/06/2012,1,6,10,2,0,3,1,2,0.044444444,4.209027778,0.045138889,2.902083333,198
11829,13/05/2012,1,5,1,2,0,0,0,2,00.54,3.577777778,0.047222222,0.932638889,94
14772,12/09/2012,1,9,16,3,0,3,1,1,0.05,4.524305556,00.37,1.140277778,509
9606,10/02/2012,1,2,4,1,0,5,1,1,00.26,1.999305556,00.56,0.622222222,2
5309,14/08/2011,0,8,2,3,0,0,0,3,0.044444444,3.998611111,0.061805556,1.554861111,62
10406,14/03/2012,1,3,16,1,0,3,1,1,0.05,4.419444444,00.25,0.134722222,356
1705,16/03/2011,0,3,16,1,0,3,1,2,00.04,2.840972222,0.052777778,1.140277778,151
13143,06/07/2012,1,7,19,3,0,5,1,1,0.061111111,5.471527778,00.35,1.554861111,418
6464,01/10/2011,0,10,21,4,0,6,0,3,00.36,2.525,0.060416667,0.725694444,56
4137,26/06/2011,0,6,6,3,0,0,0,1,00.06,4.209027778,0.044444444,0,20
127,06/01/2011,0,1,12,1,0,4,1,1,00.26,1.999305556,00.35,0,84
1287,26/02/2011,0,2,18,1,0,6,0,1,00.34,2.314583333,00.46,0.134722222,137
5203,09/08/2011,0,8,16,3,0,2,1,1,0.059722222,5.365972222,00.39,2.072916667,285
8046,06/12/2011,0,12,21,4,0,2,1,2,00.44,3.051388889,1,0.134722222,114
14335,25/08/2012,1,8,11,3,0,6,0,2,0.05,4.734722222,0.043055556,1.969444444,457
15574,16/10/2012,1,10,2,4,0,2,1,1,00.44,3.051388889,0.046527778,0.932638889,3
3637,05/06/2011,0,6,10,2,0,0,0,2,0.043055556,4.103472222,0.050694444,0.622222222,251
13920,08/08/2012,1,8,4,3,0,3,1,1,00.07,4.629861111,0.058333333,0,7
1769,19/03/2011,0,3,9,1,0,6,0,1,00.42,2.945833333,00.44,3.213194444,76
15552,15/10/2012,1,10,4,4,0,1,1,2,00.56,3.682638889,0.047222222,1.554861111,10
6896,19/10/2011,0,10,22,4,0,3,1,2,00.58,3.788194444,0.065277778,2.4875,107
14958,20/09/2012,1,9,10,3,0,4,1,1,00.58,3.788194444,00.53,0.622222222,190
11009,08/04/2012,1,4,20,2,0,0,0,1,00.56,3.682638889,00.28,2.902083333,211
162,08/01/2011,0,1,0,1,0,6,0,2,00.18,0.136805556,00.51,1.140277778,25
14319,24/08/2012,1,8,19,3,0,5,1,2,0.05,4.629861111,00.58,1.140277778,536
11507,29/04/2012,1,4,15,2,0,0,0,1,00.56,3.682638889,00.37,0.932638889,603
7643,20/11/2011,0,11,1,4,0,0,0,1,00.04,2.840972222,0.043055556,1.761805556,84
5685,30/08/2011,0,8,7,3,0,2,1,1,00.56,3.682638889,0.047222222,0.932638889,357
13542,23/07/2012,1,7,10,3,0,1,1,2,0.054166667,5.155555556,0.043055556,0,200
17293,28/12/2012,1,12,9,1,0,5,1,2,00.24,1.472916667,00.06,1.969444444,191
17152,22/12/2012,1,12,10,1,0,6,0,1,00.26,1.578472222,00.48,2.280555556,118
4299,03/07/2011,0,7,0,3,0,0,0,1,00.07,4.524305556,00.58,1.554861111,144
2707,27/04/2011,0,4,16,2,0,3,1,1,00.07,4.524305556,00.07,2.695138889,218
14344,25/08/2012,1,8,20,3,0,6,0,3,0.043055556,3.998611111,0.057638889,1.761805556,241
12272,31/05/2012,1,5,12,2,0,4,1,1,0.05,4.524305556,00.37,0.134722222,292
17162,22/12/2012,1,12,20,1,0,6,0,1,00.24,1.683333333,00.48,1.140277778,61
4584,14/07/2011,0,7,21,3,0,4,1,1,0.045833333,4.313888889,00.05,0.932638889,261
5870,07/09/2011,0,9,1,3,0,3,1,3,00.54,3.577777778,0.065277778,1.761805556,5
4731,21/07/2011,0,7,0,3,0,4,1,2,0.052777778,5.155555556,0.052083333,0.134722222,42
10822,01/04/2012,1,4,0,2,0,0,0,2,00.36,2.314583333,0.052777778,1.761805556,67
14480,31/08/2012,1,8,12,3,0,5,1,1,0.059722222,5.155555556,00.26,1.761805556,410
16031,05/11/2012,1,11,15,4,0,1,1,1,00.38,2.735416667,00.04,1.969444444,231
4654,17/07/2011,0,7,19,3,0,0,0,1,0.052777778,0.484027778,00.55,1.969444444,379
11321,21/04/2012,1,4,21,2,0,6,0,3,00.05,3.366666667,0.056944444,2.695138889,102
3853,14/06/2011,0,6,10,2,0,2,1,1,0.043055556,4.313888889,00.46,1.554861111,130
6693,11/10/2011,0,10,10,4,0,2,1,2,00.06,4.103472222,0.047916667,0.932638889,149
6187,20/09/2011,0,9,8,3,0,2,1,3,00.54,3.577777778,0.065277778,1.761805556,209
5257,11/08/2011,0,8,22,3,0,4,1,1,00.07,4.524305556,00.48,0,157
4411,07/07/2011,0,7,16,3,0,4,1,1,0.059722222,5.365972222,00.39,1.554861111,265
1277,26/02/2011,0,2,8,1,0,6,0,2,00.24,1.999305556,00.06,0,57
15339,06/10/2012,1,10,7,4,0,6,0,1,00.54,3.577777778,0.057638889,2.072916667,84
4794,23/07/2011,0,7,15,3,0,6,0,1,0.065277778,6.102777778,00.38,0,215
15898,31/10/2012,1,10,2,4,0,3,1,2,00.03,0.210416667,0.05625,0.932638889,7
15647,19/10/2012,1,10,3,4,0,5,1,2,00.56,3.682638889,0.057638889,0,5
12158,26/05/2012,1,5,18,2,0,6,0,2,0.052777778,0.484027778,00.52,0.134722222,415
7312,06/11/2011,0,11,6,4,0,0,0,1,00.26,1.999305556,0.05625,0.622222222,16
12247,30/05/2012,1,5,11,2,0,3,1,2,0.045833333,4.313888889,0.045138889,0.134722222,208
6419,30/09/2011,0,9,0,4,0,5,1,1,00.52,00.05,0.057638889,0.725694444,60
16703,03/12/2012,1,12,17,4,0,1,1,1,00.52,00.05,0.04375,0.725694444,708
9770,17/02/2012,1,2,0,1,0,5,1,2,00.03,2.314583333,0.060416667,0,34
10073,29/02/2012,1,2,18,1,0,3,1,3,00.04,2.840972222,0.060416667,0,192
11378,24/04/2012,1,4,6,2,0,2,1,1,00.03,1.999305556,00.07,1.554861111,120
4199,28/06/2011,0,6,20,3,0,2,1,1,0.051388889,4.734722222,0.043055556,0,296
1815,21/03/2011,0,3,8,2,0,1,1,2,00.03,1.89375,0.060416667,2.902083333,98
6294,24/09/2011,0,9,19,4,0,6,0,1,0.043055556,3.893055556,0.061111111,0,308
13762,01/08/2012,1,8,14,3,0,3,1,1,0.056944444,5.261111111,00.46,1.140277778,263
10491,18/03/2012,1,3,5,1,0,0,0,2,00.04,2.840972222,0.065277778,0.725694444,6
17032,17/12/2012,1,12,10,4,0,1,1,2,00.38,2.735416667,0.060416667,0.622222222,135
10697,26/03/2012,1,3,19,2,0,1,1,1,00.42,2.945833333,00.24,2.4875,458
12936,28/06/2012,1,6,4,3,0,4,1,1,0.043055556,4.209027778,0.042361111,0.725694444,11
2917,06/05/2011,0,5,10,2,0,5,1,2,00.54,3.577777778,00.49,2.280555556,127
2335,12/04/2011,0,4,4,2,0,2,1,2,00.56,3.682638889,0.044444444,0.932638889,6
10873,03/04/2012,1,4,4,2,0,2,1,1,00.32,2.314583333,0.045833333,0.622222222,1
7566,16/11/2011,0,11,20,4,0,3,1,3,00.44,3.051388889,0.061111111,2.695138889,99
15030,23/09/2012,1,9,10,4,0,0,0,1,00.54,3.577777778,00.45,1.761805556,489
8526,26/12/2011,0,12,23,1,1,1,0,1,00.26,1.89375,00.07,0.725694444,29
17267,27/12/2012,1,12,7,1,0,4,1,1,00.24,1.578472222,00.07,1.554861111,90
12048,22/05/2012,1,5,4,2,0,2,1,2,00.56,3.682638889,0.061111111,1.140277778,7
7463,12/11/2011,0,11,13,4,0,6,0,1,00.48,3.261805556,00.36,1.969444444,353
10376,13/03/2012,1,3,10,1,0,2,1,1,00.52,00.05,0.053472222,1.554861111,143
1949,26/03/2011,0,3,23,2,0,6,0,2,00.26,1.683333333,00.44,1.969444444,41
3318,23/05/2011,0,5,3,2,0,1,1,3,00.54,3.577777778,0.065277778,1.140277778,4
15222,01/10/2012,1,10,10,4,0,1,1,1,00.54,3.577777778,00.56,0,179
479,21/01/2011,0,1,23,1,0,5,1,1,00.06,0.315972222,00.38,2.280555556,27
9795,18/02/2012,1,2,1,1,0,6,0,1,00.32,2.209722222,00.49,1.140277778,45
12296,01/06/2012,1,6,12,2,0,5,1,2,00.07,4.629861111,0.051388889,2.4875,310
3050,11/05/2011,0,5,23,2,0,3,1,1,00.46,3.15625,0.061111111,1.761805556,81
7478,13/11/2011,0,11,4,4,0,0,0,2,00.36,2.420138889,0.043055556,0.932638889,6
1333,28/02/2011,0,2,19,1,0,1,1,3,00.44,3.051388889,0.061111111,4.249305556,80
3452,28/05/2011,0,5,17,2,0,6,0,1,0.051388889,4.734722222,00.55,2.072916667,341
16422,21/11/2012,1,11,23,4,0,3,1,1,00.32,2.420138889,0.042361111,0,57
1595,11/03/2011,0,3,22,1,0,5,1,1,00.03,0.210416667,00.52,1.140277778,64
2143,04/04/2011,0,4,3,2,0,1,1,1,00.38,2.735416667,0.045833333,1.969444444,1
2833,02/05/2011,0,5,22,2,0,1,1,2,00.06,4.103472222,0.050694444,0,125
6566,06/10/2011,0,10,3,4,0,4,1,1,00.44,3.051388889,0.046527778,1.554861111,5
4222,29/06/2011,0,6,19,3,0,3,1,1,0.052777778,4.629861111,00.35,2.695138889,401
12398,05/06/2012,1,6,18,2,0,2,1,1,00.06,4.313888889,00.43,0.134722222,790
8478,24/12/2011,0,12,21,1,0,6,0,1,00.26,1.788888889,00.56,1.140277778,19
16508,25/11/2012,1,11,13,4,0,0,0,2,00.26,1.788888889,00.41,1.140277778,195
12444,07/06/2012,1,6,16,2,0,4,1,1,0.05,4.524305556,00.34,1.554861111,466
11279,20/04/2012,1,4,3,2,0,5,1,1,00.44,3.051388889,0.061111111,0.725694444,10
12827,23/06/2012,1,6,15,3,0,6,0,1,0.058333333,5.050694444,00.03,2.280555556,483
7665,20/11/2011,0,11,23,4,0,0,0,3,00.46,3.15625,0.061111111,0.622222222,28
4728,20/07/2011,0,7,21,3,0,3,1,1,00.08,0.557638889,0.045833333,1.140277778,242
15562,15/10/2012,1,10,14,4,0,1,1,2,00.06,3.998611111,0.054166667,1.969444444,185
11864,14/05/2012,1,5,12,2,0,1,1,2,00.56,3.682638889,0.061111111,1.969444444,185
3109,14/05/2011,0,5,10,2,0,6,0,2,00.52,00.05,0.065277778,1.140277778,167
11444,27/04/2012,1,4,0,2,0,5,1,1,00.54,3.577777778,0.047222222,3.834722222,73
14400,28/08/2012,1,8,4,3,0,2,1,1,0.045833333,4.209027778,0.057638889,0.932638889,8
6143,18/09/2011,0,9,12,3,0,0,0,1,00.54,3.577777778,0.044444444,0.932638889,364
7459,12/11/2011,0,11,9,4,0,6,0,1,00.03,0.210416667,0.042361111,1.140277778,160
6152,18/09/2011,0,9,21,3,0,0,0,2,00.54,3.577777778,0.047222222,0.622222222,147
8229,14/12/2011,0,12,12,4,0,3,1,2,00.36,2.525,00.57,0.622222222,144
3137,15/05/2011,0,5,14,2,0,0,0,1,0.044444444,4.209027778,0.050694444,0.134722222,437
15154,28/09/2012,1,9,14,4,0,5,1,2,00.07,4.524305556,00.54,1.761805556,399
11477,28/04/2012,1,4,9,2,0,6,0,2,00.38,2.735416667,00.37,0,214
8923,12/01/2012,1,1,15,1,0,4,1,1,00.44,3.051388889,0.05,0.932638889,188
1100,18/02/2011,0,2,13,1,0,5,1,1,00.06,4.313888889,00.43,0.134722222,176
10008,27/02/2012,1,2,0,1,0,1,1,1,00.26,1.683333333,00.06,1.761805556,29
10851,02/04/2012,1,4,6,2,0,1,1,1,00.36,2.209722222,0.049305556,3.213194444,110
14495,01/09/2012,1,9,3,3,0,6,0,1,00.07,4.524305556,00.07,0.725694444,35
1510,08/03/2011,0,3,6,1,0,2,1,1,00.02,1.788888889,00.59,0,45
6528,04/10/2011,0,10,13,4,0,2,1,1,00.56,3.682638889,00.56,2.072916667,173
5481,21/08/2011,0,8,6,3,0,0,0,1,0.045833333,4.103472222,0.061805556,1.969444444,14
1904,25/03/2011,0,3,2,2,0,5,1,1,00.02,0.136805556,0.047916667,1.554861111,5
11204,17/04/2012,1,4,0,2,0,2,1,1,0.045833333,4.313888889,00.54,0.134722222,43
6932,21/10/2011,0,10,10,4,0,5,1,1,00.46,3.15625,00.51,1.140277778,138
16490,24/11/2012,1,11,19,4,0,6,0,1,00.26,1.683333333,00.41,1.761805556,83
914,10/02/2011,0,2,14,1,0,4,1,1,00.02,1.2625,00.27,1.969444444,48
2261,09/04/2011,0,4,1,2,0,6,0,2,00.03,0.210416667,0.060416667,0.932638889,20
10411,14/03/2012,1,3,21,1,0,3,1,1,00.06,4.313888889,00.04,0.622222222,288
8157,11/12/2011,0,12,12,4,0,0,0,1,00.26,0.210416667,00.35,0,288
9742,15/02/2012,1,2,20,1,0,3,1,1,00.36,2.420138889,00.46,1.140277778,211
3568,02/06/2011,0,6,13,2,0,4,1,1,00.08,4.734722222,00.24,2.4875,203
3788,11/06/2011,0,6,17,2,0,6,0,2,0.051388889,4.734722222,00.58,1.140277778,337
2958,08/05/2011,0,5,3,2,0,0,0,1,00.46,3.15625,0.05,0.622222222,31
13999,11/08/2012,1,8,11,3,0,6,0,1,0.051388889,0.484027778,0.045833333,1.140277778,499
2939,07/05/2011,0,5,8,2,0,6,0,1,00.52,00.05,00.52,0.134722222,115
12603,14/06/2012,1,6,7,2,0,4,1,1,00.06,4.209027778,00.06,1.969444444,506
17184,23/12/2012,1,12,18,1,0,0,0,1,00.03,0.210416667,00.45,1.140277778,93
12790,22/06/2012,1,6,2,3,0,5,1,1,0.051388889,4.945138889,0.054861111,0,12
1573,10/03/2011,0,3,23,1,0,4,1,3,00.34,2.420138889,0,0.622222222,27
16909,12/12/2012,1,12,7,4,0,3,1,2,00.26,1.788888889,00.06,0.134722222,369
13160,07/07/2012,1,7,12,3,0,6,0,1,0.066666667,5.997222222,00.31,2.4875,342
7395,09/11/2011,0,11,17,4,0,3,1,1,00.46,3.15625,0.04375,0.725694444,485
16362,19/11/2012,1,11,11,4,0,1,1,2,00.38,2.735416667,0.045833333,1.761805556,197
8060,07/12/2011,0,12,11,4,0,3,1,3,00.44,3.051388889,1,0.622222222,50
9267,27/01/2012,1,1,0,1,0,5,1,2,00.04,2.840972222,0.056944444,1.761805556,38
4695,19/07/2011,0,7,12,3,0,2,1,1,0.058333333,5.681944444,00.56,0.622222222,153
13724,31/07/2012,1,7,0,3,0,2,1,1,0.047222222,4.419444444,0.054861111,0.932638889,38
16204,12/11/2012,1,11,21,4,1,1,0,3,00.54,3.577777778,0.050694444,1.554861111,155
7247,03/11/2011,0,11,13,4,0,4,1,2,00.52,00.05,00.48,1.761805556,169
5433,19/08/2011,0,8,6,3,0,5,1,1,0.044444444,3.998611111,0.057638889,0,93
3304,22/05/2011,0,5,13,2,0,0,0,2,0.045833333,4.313888889,00.54,1.554861111,455
14524,02/09/2012,1,9,8,3,0,0,0,1,0.047222222,4.419444444,0.061805556,0.622222222,129
3645,05/06/2011,0,6,18,2,0,0,0,1,00.07,4.524305556,00.58,0.725694444,363
12578,13/06/2012,1,6,6,2,0,3,1,1,00.06,3.893055556,0.057638889,1.554861111,194
12287,01/06/2012,1,6,3,2,0,5,1,2,0.043055556,4.103472222,0.050694444,0.622222222,4
2034,30/03/2011,0,3,14,2,0,3,1,2,00.36,2.314583333,00.46,2.072916667,80
13672,28/07/2012,1,7,20,3,0,6,0,1,0.045833333,4.209027778,0.057638889,1.554861111,233
13229,10/07/2012,1,7,9,3,0,2,1,1,0.051388889,0.484027778,0.045833333,0.932638889,331
12719,19/06/2012,1,6,3,2,0,2,1,2,00.06,3.998611111,0.054166667,0.725694444,8
7528,15/11/2011,0,11,6,4,0,2,1,2,00.56,3.682638889,0.044444444,0.622222222,108
13927,08/08/2012,1,8,11,3,0,3,1,2,00.08,5.155555556,00.52,0,239
