MSSubClass,LotFrontage,LotArea,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,GrLivArea,FullBath,KitchenQual,GarageFinish,GarageCars
120,3.4657359027997265,8.411832675758411,0.0335616438356164,6,1998,1998,0.6205479452054794,0.0828767123287671,1204,7.093404625868766,2,0.5034246575342466,0.2410958904109589,2
20,4.454347296253507,9.324561516066206,0.1027397260273972,7,2005,2006,0.3342465753424657,0.4232876712328767,1614,7.3864708488298945,2,0.4013698630136986,0.2890410958904109,3
20,4.605170185988092,9.499271663828395,0.0506849315068493,5,1974,1974,0.6205479452054794,0.4445205479452054,864,6.795705775173514,1,0.5034246575342466,0.4143835616438356,2
90,4.0943445622221,9.035986984831403,0.0404109589041095,5,1977,1977,0.6205479452054794,0.0253424657534246,0,7.61085279039525,2,0.5034246575342466,0.4143835616438356,2
90,4.356708826689592,9.26198360512802,0.0335616438356164,6,1977,1977,0.6205479452054794,0.4232876712328767,975,6.911747300251674,1,0.5034246575342466,0.4143835616438356,2
20,4.143134726391533,8.971448463693834,0.0541095890410958,7,1995,1996,0.6205479452054794,0.4232876712328767,1237,7.133295954896068,2,0.5034246575342466,0.2410958904109589,2
60,4.174387269895637,8.875287128108384,0.0404109589041095,6,1992,1992,0.3342465753424657,0.4232876712328767,761,7.379632152609552,2,0.4013698630136986,0.2890410958904109,2
20,4.204692619390966,9.697999717710331,0.1027397260273972,7,2001,2002,0.3342465753424657,0.4232876712328767,1413,7.265429723253953,2,0.4013698630136986,0.2890410958904109,2
85,4.23410650459726,9.116139576577355,0.0335616438356164,5,1978,1978,0.6205479452054794,0.4232876712328767,1097,7.01211529430638,1,0.4013698630136986,0.2410958904109589,2
75,3.555348061489413,8.748304912379623,0.0773972602739726,6,1914,2001,0.6205479452054794,0.4445205479452054,742,7.302496423727326,2,0.5034246575342466,0.0554794520547945,0
20,4.23410650459726,9.189116735524555,0.05,6,1967,1967,0.6205479452054794,0.4445205479452054,1372,7.201916317531627,2,0.5034246575342466,0.4143835616438356,2
50,4.0943445622221,9.287301413112312,0.0773972602739726,5,1915,1950,0.6205479452054794,0.023972602739726,686,7.409741954080923,2,0.5034246575342466,0.4143835616438356,1
60,4.330733340286331,9.224440496354964,0.0404109589041095,7,2004,2004,0.3342465753424657,0.4232876712328767,956,7.642044402873258,2,0.4013698630136986,0.2890410958904109,2
20,3.912023005428146,8.699514748210191,0.0773972602739726,4,1954,2000,0.6205479452054794,0.4445205479452054,901,6.803505257608338,1,0.5034246575342466,0.4143835616438356,1
60,4.23410650459726,9.40960098282706,0.0191780821917808,6,1966,2007,0.6205479452054794,0.4445205479452054,832,7.643482907077201,2,0.4013698630136986,0.2410958904109589,2
120,3.7612001156935615,8.065265208897733,0.0116438356164383,7,2005,2006,0.3342465753424657,0.4232876712328767,1145,7.0431599159883405,2,0.4013698630136986,0.2410958904109589,2
80,4.23410650459726,9.335474102732949,0.0335616438356164,6,1976,1976,0.6205479452054794,0.4232876712328767,1029,6.967909201801884,1,0.5034246575342466,0.2890410958904109,2
60,4.5217885770490405,9.20230820027892,0.0280821917808219,7,1996,1997,0.3342465753424657,0.4232876712328767,1117,7.607381425639791,2,0.5034246575342466,0.4143835616438356,2
20,4.330733340286331,9.12238309321704,0.0589041095890411,8,2007,2007,0.3342465753424657,0.4232876712328767,1496,7.310550158534422,2,0.4013698630136986,0.2410958904109589,2
60,4.23410650459726,9.290259995152056,0.0541095890410958,7,1994,1996,0.3342465753424657,0.4232876712328767,712,7.546974117516527,2,0.4013698630136986,0.2410958904109589,2
60,4.248495242049359,9.035986984831403,0.0404109589041095,6,1980,1981,0.6205479452054794,0.4232876712328767,650,7.355001921105257,2,0.5034246575342466,0.4143835616438356,2
20,4.262679877041316,9.011523512653032,0.0506849315068493,6,1977,1977,0.6205479452054794,0.4445205479452054,660,7.158513997329321,1,0.5034246575342466,0.2890410958904109,2
20,4.04305126783455,8.945984124827898,0.1541095890410959,5,1953,1953,0.6205479452054794,0.4445205479452054,773,6.650279048587422,1,0.5034246575342466,0.4143835616438356,1
60,4.6443908991413725,9.5117774096603,0.0527397260273972,9,2008,2009,0.0356164383561643,0.0828767123287671,1926,8.0519780789023,3,0.0684931506849315,0.2410958904109589,3
50,4.0943445622221,8.881836305004146,0.0171232876712328,5,1937,1950,0.6205479452054794,0.4232876712328767,731,7.477604243197589,1,0.4013698630136986,0.4143835616438356,1
60,4.3694478524670215,9.457044187699406,0.0191780821917808,6,1997,1997,0.6205479452054794,0.4232876712328767,616,7.431299675155903,2,0.4013698630136986,0.2890410958904109,2
30,3.688879454113936,8.476371196895983,0.0253424657534246,4,1916,1990,0.6205479452054794,0.4445205479452054,1196,7.086737934510577,1,0.5034246575342466,0.4143835616438356,2
60,4.143134726391533,9.011767474596178,0.1027397260273972,7,2005,2005,0.3342465753424657,0.4232876712328767,728,7.283448228756631,2,0.4013698630136986,0.2410958904109589,2
60,4.672828834461906,9.53899642739739,0.0527397260273972,9,2008,2009,0.0356164383561643,0.0828767123287671,1734,7.945201132412759,3,0.0684931506849315,0.2890410958904109,3
20,4.31748811353631,9.104979856318357,0.1541095890410959,5,1954,1954,0.6205479452054794,0.4445205479452054,936,7.028201432058005,1,0.5034246575342466,0.4143835616438356,1
20,4.51085950651685,9.415238482949045,0.0589041095890411,7,2008,2008,0.3342465753424657,0.4232876712328767,1417,7.2640301428995295,2,0.0684931506849315,0.2890410958904109,2
80,4.31748811353631,9.185022563991891,0.1541095890410959,5,1967,1967,0.6205479452054794,0.4445205479452054,980,6.887552571664617,2,0.5034246575342466,0.2410958904109589,1
70,4.969813299576001,9.970398257818754,0.0397260273972602,5,1923,2004,0.6205479452054794,0.4445205479452054,1324,7.362645270417825,1,0.4013698630136986,0.2890410958904109,2
80,4.442651256490317,9.503009985939002,0.1541095890410959,5,1966,1966,0.6205479452054794,0.4445205479452054,1024,6.990256500493881,1,0.5034246575342466,0.2890410958904109,2
75,4.499809670330265,8.99961934066053,0.0773972602739726,5,1898,1965,0.6205479452054794,0.4445205479452054,849,7.6676260915849905,2,0.5034246575342466,0.4143835616438356,2
20,4.356708826689592,9.224243277145174,0.05,6,1974,1999,0.6205479452054794,0.4445205479452054,1040,7.1770187659099,1,0.4013698630136986,0.2890410958904109,2
120,4.23410650459726,8.39795910349254,0.1027397260273972,6,2004,2004,0.3342465753424657,0.4232876712328767,848,6.742880635791903,1,0.4013698630136986,0.2410958904109589,2
20,4.189654742026425,9.072456664612796,0.0253424657534246,5,1952,1952,0.0095890410958904,0.4445205479452054,540,6.950814768442584,1,0.0267123287671232,0.4143835616438356,2
20,4.31748811353631,9.185022563991891,0.1541095890410959,6,1958,1958,0.6205479452054794,0.4445205479452054,1442,7.273786317844895,1,0.5034246575342466,0.2890410958904109,1
50,3.80666248977032,9.017726025696795,0.0684931506849315,5,1918,1950,0.6205479452054794,0.4445205479452054,686,7.1308988302963465,1,0.0267123287671232,0.4143835616438356,1
20,3.871201010907891,9.40401391710636,0.1027397260273972,7,1998,1998,0.6205479452054794,0.4232876712328767,1649,7.415175109613295,2,0.4013698630136986,0.2890410958904109,2
20,4.23410650459726,9.343559215762406,0.1541095890410959,5,1954,1954,0.6205479452054794,0.4445205479452054,1008,6.915723448631314,1,0.5034246575342466,0.2890410958904109,1
20,4.23410650459726,9.49288426657184,0.0335616438356164,8,2002,2002,0.3342465753424657,0.4232876712328767,1568,7.4318919168078,2,0.4013698630136986,0.2890410958904109,3
80,4.382026634673881,9.084323531392696,0.0191780821917808,6,1971,1971,0.6205479452054794,0.4445205479452054,1010,6.958448393297656,1,0.5034246575342466,0.4143835616438356,2
120,3.784189633918261,8.759511722116487,0.0527397260273972,7,2009,2010,0.3342465753424657,0.4232876712328767,1358,7.213768308118642,2,0.4013698630136986,0.2890410958904109,2
60,4.276666119016055,8.885440911707585,0.1027397260273972,7,2003,2003,0.3342465753424657,0.4232876712328767,798,7.402451520818244,2,0.4013698630136986,0.2890410958904109,2
20,4.0943445622221,8.699514748210191,0.0773972602739726,4,1953,1953,0.0095890410958904,0.023972602739726,936,6.841615476477592,1,0.5034246575342466,0.4143835616438356,2
60,4.23410650459726,9.424967763522051,0.0541095890410958,7,2003,2003,0.3342465753424657,0.4232876712328767,847,7.457609289715606,2,0.4013698630136986,0.2410958904109589,2
50,4.0943445622221,9.20029003612268,0.0171232876712328,6,1940,1950,0.6205479452054794,0.4445205479452054,778,7.305860032684009,2,0.5034246575342466,0.4143835616438356,1
20,4.394449154672439,9.325096609274372,0.0589041095890411,8,2006,2006,0.3342465753424657,0.4232876712328767,1489,7.305860032684009,2,0.4013698630136986,0.2890410958904109,2
20,4.736198448394496,9.602585141913492,0.0527397260273972,10,2007,2008,0.0356164383561643,0.0828767123287671,2078,7.642044402873258,2,0.0684931506849315,0.2410958904109589,3
45,3.912023005428146,8.720950028930258,0.0397260273972602,5,1924,1950,0.6205479452054794,0.4445205479452054,784,6.664409020350408,1,0.4013698630136986,0.0554794520547945,0
20,4.174387269895637,9.05122740031911,0.0404109589041095,7,2001,2001,0.3342465753424657,0.4232876712328767,1454,7.268223021159565,2,0.4013698630136986,0.2890410958904109,2
60,4.23410650459726,10.264582712908352,0.0191780821917808,5,1967,1967,0.6205479452054794,0.4445205479452054,1013,7.661997558901893,2,0.5034246575342466,0.2410958904109589,2
160,3.1780538303479458,7.841492924460013,0.0589041095890411,7,2005,2005,0.3342465753424657,0.4232876712328767,600,7.109062135687172,2,0.4013698630136986,0.2890410958904109,2
20,4.382026634673881,9.38429367909962,0.1541095890410959,6,1957,1957,0.6205479452054794,0.4445205479452054,1392,7.238496840894365,1,0.5034246575342466,0.2890410958904109,2
160,3.4011973816621555,8.064636475774222,0.0589041095890411,7,2005,2005,0.6205479452054794,0.4232876712328767,600,7.090076835776092,2,0.4013698630136986,0.2890410958904109,2
60,3.784189633918261,9.16408698745872,0.1027397260273972,7,2003,2003,0.3342465753424657,0.4232876712328767,941,7.511524648390866,2,0.4013698630136986,0.2890410958904109,2
20,4.605170185988092,9.21074029199751,0.1541095890410959,6,1964,1964,0.6205479452054794,0.4445205479452054,1516,7.323830566202317,1,0.5034246575342466,0.2890410958904109,2
20,4.31748811353631,8.971448463693834,0.1541095890410959,5,1961,1961,0.6205479452054794,0.4445205479452054,1144,7.042286171939743,1,0.5034246575342466,0.4143835616438356,2
20,4.0943445622221,9.169518377455928,0.0506849315068493,4,1950,1995,0.6205479452054794,0.4232876712328767,1067,6.9726062513017535,2,0.4013698630136986,0.4143835616438356,2
30,4.499809670330265,8.99961934066053,0.0773972602739726,5,1948,1973,0.6205479452054794,0.4445205479452054,1559,7.351799869057777,1,0.5034246575342466,0.4143835616438356,2
160,3.044522437723423,7.426549072397305,0.010958904109589,6,1973,1973,0.6205479452054794,0.4445205479452054,483,6.894670039433482,1,0.5034246575342466,0.4143835616438356,1
20,4.31748811353631,9.1616751999949,0.1027397260273972,5,1995,2006,0.6205479452054794,0.4232876712328767,1099,7.002155954403621,1,0.4013698630136986,0.4143835616438356,1
50,4.248495242049359,9.37305428246393,0.0684931506849315,5,1946,1995,0.6205479452054794,0.4445205479452054,768,7.090076835776092,1,0.5034246575342466,0.4143835616438356,1
70,4.23410650459726,9.405495886750224,0.0171232876712328,6,1925,1950,0.6205479452054794,0.4445205479452054,672,7.301147805856032,2,0.0267123287671232,0.4143835616438356,1
70,4.0943445622221,9.25339986143663,0.0773972602739726,5,1904,2002,0.6205479452054794,0.4445205479452054,650,7.338888133838879,2,0.4013698630136986,0.4143835616438356,2
80,4.406719247264253,9.10719961305667,0.1541095890410959,6,1966,1966,0.6205479452054794,0.4445205479452054,1127,7.060476365999801,1,0.5034246575342466,0.2890410958904109,2
90,4.382026634673881,8.987196820661973,0.1541095890410959,5,1961,1961,0.6205479452054794,0.4445205479452054,1800,7.495541943884256,2,0.5034246575342466,0.0554794520547945,0
50,4.605170185988092,9.446597562435777,0.0773972602739726,5,1915,1950,0.6205479452054794,0.4445205479452054,876,7.255591274253665,1,0.5034246575342466,0.4143835616438356,3
85,4.23410650459726,9.719985298994011,0.0506849315068493,5,1975,1981,0.6205479452054794,0.4232876712328767,1390,7.438971592395862,2,0.5034246575342466,0.2410958904109589,2
60,4.31748811353631,9.139595967450424,0.0404109589041095,7,1993,1993,0.3342465753424657,0.4232876712328767,740,7.4815557019095165,2,0.4013698630136986,0.4143835616438356,2
20,3.58351893845611,9.650078074026442,0.1027397260273972,5,1972,1972,0.6205479452054794,0.4445205479452054,864,6.761572768804055,1,0.5034246575342466,0.4143835616438356,1
50,4.31748811353631,10.727662995502476,0.0191780821917808,6,1908,1997,0.6205479452054794,0.4445205479452054,907,7.765569081097317,3,0.5034246575342466,0.4143835616438356,2
80,4.382026634673881,9.169518377455928,0.0075342465753424,6,1976,1994,0.3342465753424657,0.4445205479452054,528,7.525639975041535,2,0.5034246575342466,0.2890410958904109,2
120,3.58351893845611,8.39728289474368,0.1027397260273972,6,2003,2003,0.3342465753424657,0.4232876712328767,848,6.742880635791903,1,0.4013698630136986,0.2410958904109589,2
120,4.23410650459726,8.069655306886165,0.0116438356164383,8,2003,2003,0.3342465753424657,0.4232876712328767,1273,7.283448228756631,2,0.4013698630136986,0.2410958904109589,2
75,3.970291913552122,8.871785969150645,0.034931506849315,7,1941,1950,0.6205479452054794,0.4445205479452054,918,7.406103381237015,2,0.5034246575342466,0.4143835616438356,1
80,4.23410650459726,9.400547423044127,0.1541095890410959,6,1964,1964,0.6205479452054794,0.4445205479452054,1127,7.275864600546533,1,0.5034246575342466,0.2890410958904109,2
20,4.624972813284271,9.793672686528922,0.0506849315068493,5,1955,1974,0.6205479452054794,0.4445205479452054,1763,7.483806687665835,1,0.5034246575342466,0.4143835616438356,2
20,4.23410650459726,8.83884181343129,0.0506849315068493,5,1962,2010,0.6205479452054794,0.4445205479452054,1040,6.946975992135418,1,0.5034246575342466,0.4143835616438356,1
80,4.23410650459726,9.302919553269277,0.1027397260273972,6,1978,1978,0.6205479452054794,0.4232876712328767,940,6.933423025730715,1,0.5034246575342466,0.4143835616438356,2
60,4.174387269895637,9.002701007197938,0.0541095890410958,6,1994,1995,0.6205479452054794,0.4232876712328767,702,7.300472814267799,2,0.5034246575342466,0.2410958904109589,2
20,4.382026634673881,9.249561085129464,0.05,7,1976,1976,0.6205479452054794,0.4232876712328767,1090,7.222566018822171,2,0.5034246575342466,0.2890410958904109,2
60,4.23410650459726,9.308283446306149,0.05,6,1968,1984,0.6205479452054794,0.4445205479452054,1054,7.883823214892152,2,0.4013698630136986,0.4143835616438356,2
50,4.007333185232471,8.941414628006845,0.034931506849315,7,1918,1998,0.3342465753424657,0.4445205479452054,912,7.262628600974241,1,0.4013698630136986,0.4143835616438356,1
190,4.31748811353631,9.360913230455555,0.0506849315068493,5,1965,1965,0.6205479452054794,0.4445205479452054,1039,6.946013991099227,1,0.5034246575342466,0.4143835616438356,2
20,4.394449154672439,9.176990392294629,0.0404109589041095,6,1984,1985,0.6205479452054794,0.4232876712328767,1040,7.00033446027523,2,0.5034246575342466,0.4143835616438356,2
20,4.248495242049359,8.97853441008332,0.1541095890410959,5,1959,1959,0.6205479452054794,0.4445205479452054,1148,7.045776576879511,1,0.5034246575342466,0.4143835616438356,1
20,4.276666119016055,9.0641578617981,0.0589041095890411,7,2007,2008,0.3342465753424657,0.0828767123287671,1372,7.22402480828583,2,0.4013698630136986,0.2410958904109589,2
20,4.23410650459726,9.07680897935166,0.1541095890410959,5,1970,1970,0.6205479452054794,0.4445205479452054,1002,6.90975328164481,1,0.5034246575342466,0.4143835616438356,2
20,4.204692619390966,9.273878392780173,0.0260273972602739,8,2006,2007,0.3342465753424657,0.4232876712328767,1638,7.406103381237015,2,0.4013698630136986,0.2890410958904109,3
20,4.442651256490317,8.84937050375457,0.0506849315068493,4,1961,1961,0.6205479452054794,0.4445205479452054,1040,7.02108396428914,1,0.0267123287671232,0.2890410958904109,2
60,4.23410650459726,9.599811590329995,0.0541095890410958,5,1948,1950,0.6205479452054794,0.0253424657534246,0,7.749322464660356,2,0.5034246575342466,0.4143835616438356,2
60,4.382026634673881,9.204121072162266,0.0404109589041095,7,1993,1994,0.3342465753424657,0.4232876712328767,1050,7.575071699507561,2,0.4013698630136986,0.2410958904109589,2
20,4.0943445622221,8.794824928014517,0.1541095890410959,5,1962,1962,0.6205479452054794,0.4445205479452054,894,6.795705775173514,1,0.5034246575342466,0.4143835616438356,1
60,4.248495242049359,9.07680897935166,0.1027397260273972,6,1998,1998,0.6205479452054794,0.4232876712328767,804,7.427738840532894,2,0.4013698630136986,0.2890410958904109,2
20,4.30406509320417,9.092907275084087,0.1541095890410959,5,1953,1996,0.3342465753424657,0.4445205479452054,105,6.813444599510896,1,0.4013698630136986,0.4143835616438356,2
40,4.0943445622221,9.404590499635413,0.1541095890410959,5,1949,1950,0.3342465753424657,0.4445205479452054,832,7.145196134997171,1,0.5034246575342466,0.4143835616438356,1
50,3.951243718581428,8.651724084373843,0.0773972602739726,5,1941,1950,0.6205479452054794,0.4445205479452054,676,7.030857476116121,1,0.5034246575342466,0.4143835616438356,1
60,4.31748811353631,9.104979856318357,0.0589041095890411,8,2007,2007,0.3342465753424657,0.4232876712328767,1184,7.867105500316739,2,0.0684931506849315,0.2410958904109589,2
20,4.543294782270004,10.138006161871845,0.0335616438356164,4,1963,1963,0.6205479452054794,0.4445205479452054,1064,6.946975992135418,1,0.5034246575342466,0.4143835616438356,2
60,4.30406509320417,9.086363192156472,0.0527397260273972,9,2004,2005,0.3342465753424657,0.0828767123287671,1462,7.707062655370473,2,0.0684931506849315,0.2410958904109589,3
85,4.477336814478207,9.374328222081632,0.0506849315068493,5,1961,1995,0.6205479452054794,0.4445205479452054,1109,7.051855622955894,1,0.4013698630136986,0.4143835616438356,2
20,4.23410650459726,8.85366542803745,0.1027397260273972,5,1978,2005,0.3342465753424657,0.4445205479452054,864,6.761572768804055,1,0.5034246575342466,0.4143835616438356,1
20,4.0943445622221,8.857088135314953,0.0684931506849315,5,2005,2006,0.6205479452054794,0.0828767123287671,1090,6.993932975223189,1,0.5034246575342466,0.2410958904109589,2
50,3.784189633918261,9.52937575208596,0.0260273972602739,7,1990,1991,0.3342465753424657,0.4232876712328767,1156,7.448333860897476,2,0.4013698630136986,0.2890410958904109,2
60,4.23410650459726,9.173261363734762,0.0541095890410958,6,1992,1993,0.6205479452054794,0.4232876712328767,808,7.373374309910049,2,0.5034246575342466,0.2890410958904109,2
75,4.0943445622221,8.73294952429643,0.0171232876712328,4,1912,1950,0.3342465753424657,0.4445205479452054,795,7.709756864454165,1,0.5034246575342466,0.4143835616438356,1
20,4.174387269895637,8.874867635688053,0.1541095890410959,5,1967,1967,0.6205479452054794,0.4445205479452054,892,6.79346613258001,1,0.5034246575342466,0.2890410958904109,1
120,3.912023005428146,8.540714386457584,0.0589041095890411,9,1999,2000,0.3342465753424657,0.0828767123287671,1698,7.443663683115591,2,0.4013698630136986,0.2410958904109589,2
90,4.248495242049359,9.035153304082828,0.1541095890410959,5,1959,2005,0.6205479452054794,0.4445205479452054,1626,7.445417556701687,2,0.5034246575342466,0.2410958904109589,2
50,4.07753744390572,9.709052927858371,0.0684931506849315,5,1955,1955,0.6205479452054794,0.4445205479452054,816,7.239214973779806,1,0.5034246575342466,0.4143835616438356,1
20,4.553876891600541,9.671870704017296,0.1541095890410959,8,1970,1970,0.3342465753424657,0.4445205479452054,2217,7.703910209616311,2,0.4013698630136986,0.4143835616438356,2
20,4.852030263919617,9.405907155520158,0.1541095890410959,6,1953,1953,0.6205479452054794,0.4445205479452054,1505,7.316548177182976,1,0.5034246575342466,0.2890410958904109,2
50,4.0943445622221,8.99516499031115,0.1541095890410959,5,1949,2006,0.6205479452054794,0.4445205479452054,672,6.828712071641684,1,0.5034246575342466,0.4143835616438356,2
60,4.248495242049359,9.322239464473592,0.0506849315068493,6,1978,1978,0.6205479452054794,0.4445205479452054,918,7.428333194190806,2,0.5034246575342466,0.2890410958904109,2
20,4.248495242049359,9.037652264150466,0.0506849315068493,6,1963,2003,0.6205479452054794,0.4445205479452054,1059,6.97354301952014,1,0.5034246575342466,0.2890410958904109,1
20,4.23410650459726,9.494315582496638,0.0506849315068493,5,1954,1954,0.6205479452054794,0.4232876712328767,1383,7.232010331664759,1,0.5034246575342466,0.4143835616438356,1
90,4.158883083359672,8.85623355614316,0.0404109589041095,5,1979,1979,0.6205479452054794,0.0253424657534246,0,7.336285660021297,2,0.5034246575342466,0.4143835616438356,2
60,4.262679877041316,8.861633597686627,0.1541095890410959,6,1963,1963,0.6205479452054794,0.4445205479452054,780,7.493317248862145,1,0.5034246575342466,0.2890410958904109,2
30,3.912023005428146,9.078521797355334,0.0253424657534246,4,1936,1950,0.6205479452054794,0.4445205479452054,951,6.85751406254539,1,0.5034246575342466,0.4143835616438356,1
90,4.158883083359672,8.85623355614316,0.0404109589041095,5,1979,1979,0.6205479452054794,0.0253424657534246,0,7.714231144849085,2,0.5034246575342466,0.4143835616438356,2
20,4.605170185988092,9.466454374960302,0.0527397260273972,9,2009,2010,0.0356164383561643,0.0828767123287671,2330,7.768110378525988,2,0.0684931506849315,0.2410958904109589,3
20,4.174387269895637,8.852664927703866,0.0506849315068493,5,1961,1994,0.6205479452054794,0.4445205479452054,912,7.119635638017636,1,0.5034246575342466,0.4143835616438356,1
20,4.23410650459726,8.901094121608562,0.1541095890410959,4,1971,1971,0.6205479452054794,0.4445205479452054,858,6.754604099487962,1,0.5034246575342466,0.4143835616438356,1
20,4.158883083359672,9.072456664612796,0.1541095890410959,5,1957,2000,0.6205479452054794,0.4445205479452054,992,7.174724309836376,1,0.5034246575342466,0.4143835616438356,1
60,4.143134726391533,8.971448463693834,0.0541095890410958,7,2003,2003,0.3342465753424657,0.4232876712328767,783,7.319202458767849,2,0.4013698630136986,0.2410958904109589,2
20,3.912023005428146,9.606361021256347,0.0541095890410958,7,2006,2006,0.3342465753424657,0.4232876712328767,1670,7.4205789054108,2,0.4013698630136986,0.2890410958904109,3
20,4.23410650459726,8.727940222393896,0.0506849315068493,5,1967,1967,0.6205479452054794,0.4445205479452054,876,6.804614520062624,1,0.5034246575342466,0.4143835616438356,1
20,4.382026634673881,9.20230820027892,0.1541095890410959,5,1954,1954,0.6205479452054794,0.4445205479452054,1056,6.968850378341948,1,0.5034246575342466,0.2890410958904109,1
20,4.7535901911063645,9.510519035757246,0.0589041095890411,8,2006,2006,0.3342465753424657,0.4232876712328767,1623,7.400009517162692,2,0.4013698630136986,0.2890410958904109,3
50,4.454347296253507,9.35010231435134,0.034931506849315,7,1936,1987,0.3342465753424657,0.4232876712328767,1017,7.629003889652957,1,0.4013698630136986,0.2410958904109589,1
20,4.23410650459726,9.092119740588751,0.0335616438356164,5,1983,1983,0.6205479452054794,0.4232876712328767,864,6.804614520062624,1,0.5034246575342466,0.4143835616438356,2
60,5.003946305945459,9.44057869576626,0.0541095890410958,6,2005,2005,0.3342465753424657,0.4232876712328767,742,7.302496423727326,2,0.4013698630136986,0.2410958904109589,2
90,4.382026634673881,9.358760377094455,0.1541095890410959,5,1960,1960,0.6205479452054794,0.4445205479452054,1105,7.729295674310482,2,0.5034246575342466,0.4143835616438356,2
20,4.23410650459726,9.136263168579868,0.1027397260273972,5,1977,1989,0.6205479452054794,0.4232876712328767,1268,7.145196134997171,1,0.4013698630136986,0.4143835616438356,1
30,3.9318256327243257,8.719317375506371,0.0397260273972602,5,1925,1950,0.6205479452054794,0.4445205479452054,768,6.922643891475888,1,0.5034246575342466,0.4143835616438356,1
90,4.406719247264253,8.743531633626967,0.034931506849315,5,1949,1950,0.6205479452054794,0.4445205479452054,1001,7.601901959875166,2,0.5034246575342466,0.4143835616438356,3
160,3.4011973816621555,8.006367567650246,0.0589041095890411,6,2009,2009,0.3342465753424657,0.4232876712328767,612,7.109879463072272,2,0.4013698630136986,0.2890410958904109,2
160,3.044522437723423,7.601402334583733,0.0116438356164383,4,1970,1970,0.6205479452054794,0.4445205479452054,546,6.9957661563048505,1,0.5034246575342466,0.4143835616438356,1
20,3.912023005428146,9.104979856318357,0.0253424657534246,2,1949,1950,0.6205479452054794,0.4445205479452054,480,6.173786103901937,0,0.5034246575342466,0.4143835616438356,1
20,4.23410650459726,9.749170192151771,0.0684931506849315,4,1956,1956,0.6205479452054794,0.4445205479452054,1134,7.113956109566034,1,0.5034246575342466,0.2890410958904109,1
60,4.634728988229636,9.482274087459825,0.0404109589041095,7,1991,1991,0.3342465753424657,0.0828767123287671,1104,7.662467815200237,2,0.4013698630136986,0.2890410958904109,3
20,4.465908118654584,9.308283446306149,0.1541095890410959,6,1958,2002,0.0356164383561643,0.4232876712328767,1184,7.254177846456518,1,0.5034246575342466,0.4143835616438356,2
60,4.248495242049359,9.043340831280013,0.0404109589041095,6,1994,1994,0.3342465753424657,0.4232876712328767,928,7.450660796211539,2,0.4013698630136986,0.2890410958904109,2
90,4.204692619390966,9.079889942592118,0.0684931506849315,5,1900,2003,0.6205479452054794,0.4445205479452054,1272,7.696212639346407,2,0.5034246575342466,0.0554794520547945,0
20,4.174387269895637,9.233763886919771,0.0541095890410958,6,2005,2006,0.3342465753424657,0.4232876712328767,1316,7.182352111885263,2,0.4013698630136986,0.2410958904109589,2
120,3.912023005428146,8.988695696785708,0.0404109589041095,6,1993,1994,0.3342465753424657,0.4232876712328767,1604,7.388327859577107,2,0.4013698630136986,0.2890410958904109,2
20,4.3694478524670215,9.2340568985935,0.05,6,1980,1980,0.6205479452054794,0.4232876712328767,1686,7.430114138561801,2,0.5034246575342466,0.4143835616438356,2
20,4.23410650459726,9.655731072956666,0.05,5,1977,1977,0.6205479452054794,0.4232876712328767,1126,7.026426808699636,2,0.0684931506849315,0.2890410958904109,2
60,4.532599493153256,9.392578591964387,0.0527397260273972,8,2003,2004,0.3342465753424657,0.4232876712328767,1181,7.772331575169614,2,0.0684931506849315,0.2410958904109589,3
60,4.23410650459726,9.20029003612268,0.05,7,1968,1968,0.6205479452054794,0.4445205479452054,832,7.589841512182657,2,0.5034246575342466,0.2890410958904109,2
20,4.23410650459726,9.37906997525067,0.1027397260273972,8,2001,2001,0.3342465753424657,0.4232876712328767,1753,7.488852955733459,2,0.0684931506849315,0.2890410958904109,2
60,4.23410650459726,9.473166068429098,0.0541095890410958,7,1997,1997,0.6205479452054794,0.4232876712328767,964,7.71244383427499,2,0.4013698630136986,0.2410958904109589,2
20,4.290459441148391,9.09661160664784,0.0260273972602739,8,2007,2007,0.3342465753424657,0.4232876712328767,1466,7.290292882446597,2,0.4013698630136986,0.2410958904109589,3
20,4.248495242049359,9.116029692504942,0.1541095890410959,5,1965,1965,0.6205479452054794,0.4445205479452054,925,6.829793737512425,1,0.5034246575342466,0.4143835616438356,1
20,4.430816798843313,9.3647767252806,0.0589041095890411,9,2006,2006,0.0356164383561643,0.0828767123287671,1905,7.552237287560802,2,0.0684931506849315,0.2410958904109589,3
20,4.143134726391533,9.046290859969677,0.1027397260273972,7,2004,2004,0.3342465753424657,0.4232876712328767,1500,7.313220387090301,2,0.4013698630136986,0.2890410958904109,2
20,5.746203190540153,10.22738100695048,0.1541095890410959,7,1960,2007,0.6205479452054794,0.4232876712328767,585,7.634820677745543,2,0.4013698630136986,0.2890410958904109,2
30,3.951243718581428,8.669914278433902,0.0397260273972602,4,1926,1953,0.6205479452054794,0.023972602739726,600,6.616065185132817,1,0.5034246575342466,0.4143835616438356,2
20,4.204692619390966,9.218606116393214,0.0404109589041095,7,2003,2003,0.3342465753424657,0.4232876712328767,1176,7.090076835776092,2,0.4013698630136986,0.2890410958904109,2
