Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_Nan,MasVnrArea_Nan,BsmtFinSF1_Nan,BsmtFinSF2_Nan,BsmtUnfSF_Nan,TotalBsmtSF_Nan,BsmtFullBath_Nan,BsmtHalfBath_Nan,GarageYrBlt_Nan,GarageCars_Nan,GarageArea_Nan,MSZoning_Missing,Alley_Missing,Utilities_Missing,Exterior1st_Missing,Exterior2nd_Missing,MasVnrType_Missing,BsmtQual_Missing,BsmtCond_Missing,BsmtExposure_Missing,BsmtFinType1_Missing,BsmtFinType2_Missing,KitchenQual_Missing,Functional_Missing,FireplaceQu_Missing,GarageType_Missing,GarageFinish_Missing,GarageQual_Missing,GarageCond_Missing,PoolQC_Missing,Fence_Missing,MiscFeature_Missing,SaleType_Missing
2142,20,0.7635366689513365,4.204692619390966,9.208438564686587,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.05277587388622344,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,5,5,1967,1967,0.8012337217272104,0.9883481836874571,0.157642220699109,0.15969842357779301,0.297464016449623,340.0,0.6113776559287183,0.8608636052090473,0.4119259766963674,0.4345442083618917,0.8875942426319396,0.08567511994516792,0.08293351610692255,221.0,0.8478409869773817,0.0,852.0,1073.0,0.9910897875257025,0.15969842357779301,0.9307745030843043,0.9163810829335161,6.9782137426306985,0,0,6.9782137426306985,0.0,0.0,1,0,3,1,0.518848526387937,6,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,1967.0,0.26662097326936257,1.0,270.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,90,0,0,0,0,0.997943797121316,0.11788896504455106,0.9650445510623715,0,3,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2143,85,0.7635366689513365,4.204692619390966,8.909235279192261,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.05620287868403016,0.9568197395476353,0.05277587388622344,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.031528444139821796,5,5,1984,1984,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.13502398903358465,0.05483207676490747,104.0,0.022618231665524333,956.0,0.0,1060.0,0.9910897875257025,0.29403701165181634,0.9307745030843043,0.9163810829335161,7.026426808699636,0,0,7.026426808699636,1.0,0.0,1,0,2,1,0.518848526387937,5,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,1984.0,0.4283755997258396,2.0,506.0,0.886223440712817,0.910212474297464,0.8917066483893078,178,0,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,3,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2144,190,0.7635366689513365,4.0943445622221,9.464982590349763,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.05277587388622344,0.0568882796435915,0.9897189856065799,0.021247429746401644,0.5106237148732008,5,4,1920,1950,0.8012337217272104,0.9883481836874571,0.025359835503769704,0.01439342015078821,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.453050034270048,0.4345442083618917,0.04043865661411926,0.6518163125428376,0.08293351610692255,1300.0,0.8478409869773817,0.0,0.0,1300.0,0.9910897875257025,0.029472241261137764,0.9307745030843043,0.9163810829335161,7.038783541388542,0,0,7.038783541388542,1.0,0.0,1,0,3,1,0.518848526387937,6,0.9300891021247429,0,0.5003427004797807,0.00411240575736806,1920.0,0.4283755997258396,2.0,400.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,0,190,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,1,2008,0.86223440712817,0.00822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2145,20,0.7635366689513365,4.543294782270004,9.131188933670746,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.05277587388622344,0.0568882796435915,0.9897189856065799,0.8259081562714188,0.5106237148732008,5,8,1963,2003,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.6113776559287183,0.10486634681288554,0.4119259766963674,0.4345442083618917,0.8875942426319396,0.6518163125428376,0.295407813570939,634.0,0.8478409869773817,0.0,326.0,960.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.866933284461882,0,0,6.866933284461882,1.0,0.0,1,0,3,1,0.387251542152159,6,0.9300891021247429,0,0.5003427004797807,0.5846470185058259,1963.0,0.25154215215901304,1.0,300.0,0.886223440712817,0.910212474297464,0.8917066483893078,168,0,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,5,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2146,20,0.7635366689513365,4.477336814478207,9.559235128595953,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.05277587388622344,0.00822481151473612,0.9897189856065799,0.8259081562714188,0.5106237148732008,6,8,1956,1956,0.8012337217272104,0.9883481836874571,0.15078821110349555,0.13639479095270735,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.4119259766963674,0.4345442083618917,0.03906785469499657,0.09732693625771076,0.295407813570939,776.0,0.8478409869773817,0.0,212.0,988.0,0.9910897875257025,0.29403701165181634,0.9307745030843043,0.06442769019876628,7.080026499922591,0,0,7.080026499922591,1.0,0.0,1,0,1,1,0.518848526387937,4,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1956.0,0.4283755997258396,2.0,621.0,0.886223440712817,0.910212474297464,0.8917066483893078,102,89,231,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,6,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2147,190,0.7635366689513365,4.204692619390966,9.2621735206162,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.010966415352981495,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,5,3,1960,1960,0.004797806716929404,0.00822481151473612,0.0774503084304318,0.08773132282385196,0.08293351610692255,275.0,0.6113776559287183,0.8608636052090473,0.4119259766963674,0.4345442083618917,0.8875942426319396,0.08567511994516792,0.10623714873200822,988.0,0.8478409869773817,0.0,0.0,988.0,0.9910897875257025,0.15969842357779301,0.9307745030843043,0.9163810829335161,7.450660796211539,0,0,7.450660796211539,1.0,0.0,2,0,3,1,0.518848526387937,7,0.013708019191226868,2,0.1912268677176148,0.011651816312542838,1960.0,0.4283755997258396,2.0,626.0,0.886223440712817,0.910212474297464,0.8917066483893078,50,84,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,12,2008,0.86223440712817,0.06100068540095956,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2148,50,0.7635366689513365,4.143134726391533,9.033006356693267,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.05277587388622344,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.10966415352981494,5,7,1941,1973,0.8012337217272104,0.9883481836874571,0.1405071967100754,0.13296778615490062,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.11309115832762166,0.4345442083618917,0.8875942426319396,0.6518163125428376,0.14324880054832076,336.0,0.8478409869773817,0.0,240.0,576.0,0.9910897875257025,0.15969842357779301,0.9307745030843043,0.9163810829335161,6.761572768804055,486,0,7.2078598714324755,1.0,0.0,1,1,2,1,0.387251542152159,6,0.023303632625085675,0,0.5003427004797807,0.011651816312542838,1973.0,0.4283755997258396,3.0,627.0,0.886223440712817,0.910212474297464,0.08636052090472926,0,0,0,0,0,0,0.997943797121316,0.11788896504455106,0.9650445510623715,0,6,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2149,80,0.7635366689513365,4.204692619390966,9.230142999272362,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.05277587388622344,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.04318026045236463,5,8,1970,1970,0.181631254283756,0.9883481836874571,0.15078821110349555,0.13639479095270735,0.6017820424948594,0.0,0.6113776559287183,0.10486634681288554,0.453050034270048,0.40507196710075394,0.8875942426319396,0.13502398903358465,0.14324880054832076,704.0,0.8478409869773817,0.0,160.0,864.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.806829360392176,0,0,6.806829360392176,0.0,0.0,1,0,3,1,0.387251542152159,5,0.9300891021247429,0,0.5003427004797807,0.011651816312542838,1979.0,0.4283755997258396,3.0,912.0,0.886223440712817,0.910212474297464,0.8917066483893078,143,0,0,0,0,0,0.997943797121316,0.11788896504455106,0.9650445510623715,0,6,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2150,20,0.7635366689513365,4.406719247264253,9.916897239446046,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.05620287868403016,0.9568197395476353,0.010966415352981495,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,7,6,1979,1979,0.8012337217272104,0.9883481836874571,0.0774503084304318,0.08773132282385196,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.4119259766963674,0.40507196710075394,0.8875942426319396,0.09732693625771076,0.295407813570939,599.0,0.8478409869773817,0.0,925.0,1524.0,0.9910897875257025,0.29403701165181634,0.9307745030843043,0.9163810829335161,7.329093736246592,0,0,7.329093736246592,1.0,0.0,2,0,3,1,0.518848526387937,7,0.9300891021247429,2,0.249485949280329,0.5846470185058259,1979.0,0.25154215215901304,2.0,478.0,0.886223440712817,0.910212474297464,0.8917066483893078,140,0,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,4,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2151,50,0.7635366689513365,3.912023005428146,8.554488976159934,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06442769019876628,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.10966415352981494,7,5,1948,1950,0.8012337217272104,0.9883481836874571,0.025359835503769704,0.08773132282385196,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.4119259766963674,0.4345442083618917,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,570.0,570.0,0.9910897875257025,0.29403701165181634,0.9307745030843043,0.9163810829335161,6.424869023905388,462,0,6.983789965258135,0.0,0.0,1,0,2,1,0.518848526387937,5,0.9300891021247429,1,0.249485949280329,0.5846470185058259,1948.0,0.4283755997258396,1.0,249.0,0.886223440712817,0.910212474297464,0.8917066483893078,135,0,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,1,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2152,30,0.7635366689513365,4.442651256490317,9.880730565413511,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06442769019876628,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,5,7,1940,2007,0.004797806716929404,0.00822481151473612,0.0006854009595613434,0.0006854009595613434,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.453050034270048,0.4345442083618917,0.8875942426319396,0.09732693625771076,0.14324880054832076,1035.0,0.8478409869773817,0.0,545.0,1580.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.325148957955575,0,0,7.325148957955575,1.0,0.0,1,0,2,1,0.021247429746401644,5,0.9300891021247429,2,0.249485949280329,0.0520904729266621,1979.0,0.053461274845784786,0.0,0.0,0.053461274845784786,0.053461274845784786,0.8917066483893078,0,39,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,1,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
2153,20,0.7635366689513365,4.219507705176107,9.166492972195906,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06442769019876628,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,5,6,1956,1956,0.181631254283756,0.9883481836874571,0.1405071967100754,0.13296778615490062,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.4119259766963674,0.4345442083618917,0.8875942426319396,0.13502398903358465,0.10623714873200822,870.0,0.8478409869773817,0.0,639.0,1509.0,0.9910897875257025,0.29403701165181634,0.9307745030843043,0.06442769019876628,7.319202458767849,0,0,7.319202458767849,1.0,0.0,1,0,3,1,0.387251542152159,6,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1956.0,0.4283755997258396,1.0,322.0,0.886223440712817,0.910212474297464,0.8917066483893078,158,0,0,0,576,0,0.997943797121316,0.11788896504455106,0.9650445510623715,0,7,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2154,90,0.7635366689513365,3.912023005428146,9.143131622282732,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.06442769019876628,0.8574366004112406,0.9897189856065799,0.03906785469499657,0.031528444139821796,5,5,1975,1975,0.8012337217272104,0.9883481836874571,0.15078821110349555,0.13639479095270735,0.6017820424948594,0.0,0.6113776559287183,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.13502398903358465,0.295407813570939,864.0,0.8478409869773817,0.0,0.0,864.0,0.9910897875257025,0.029472241261137764,0.06922549691569568,0.9163810829335161,6.761572768804055,0,0,6.761572768804055,1.0,0.0,1,0,2,1,0.518848526387937,4,0.9300891021247429,0,0.5003427004797807,0.0520904729266621,1979.0,0.053461274845784786,0.0,0.0,0.053461274845784786,0.053461274845784786,0.8917066483893078,0,0,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,4,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
2155,60,0.7635366689513365,3.912023005428146,9.144200569471638,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.06442769019876628,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,6,8,1962,2001,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.006854009595613434,216.0,0.3365318711446196,0.8608636052090473,0.4119259766963674,0.4345442083618917,0.8875942426319396,0.6518163125428376,0.10623714873200822,324.0,0.8478409869773817,0.0,297.0,621.0,0.9910897875257025,0.29403701165181634,0.9307745030843043,0.9163810829335161,6.431331081933479,648,0,7.1459844677143876,0.0,0.0,1,1,3,1,0.518848526387937,7,0.9300891021247429,0,0.5003427004797807,0.2686771761480466,1962.0,0.4283755997258396,1.0,280.0,0.886223440712817,0.910212474297464,0.8917066483893078,0,236,0,0,0,0,0.997943797121316,0.039753255654557916,0.9650445510623715,0,11,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2156,60,0.7635366689513365,4.204692619390966,9.187174093944343,0.995887594242632,0.9266620973269363,0.00411240575736806,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,6,5,1995,2002,0.8012337217272104,0.9883481836874571,0.15078821110349555,0.13639479095270735,0.297464016449623,190.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.05483207676490747,779.0,0.8478409869773817,0.0,298.0,1077.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.996681488176539,1721,0,7.942362237674335,0.0,1.0,2,1,4,1,0.387251542152159,9,0.9300891021247429,1,0.1912268677176148,0.06716929403701165,1995.0,0.25154215215901304,2.0,614.0,0.886223440712817,0.910212474297464,0.8917066483893078,48,32,0,0,216,0,0.997943797121316,0.04043865661411926,0.9650445510623715,0,6,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2157,20,0.7635366689513365,4.382026634673881,9.204121072162266,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,7,5,1994,1994,0.8012337217272104,0.9883481836874571,0.15078821110349555,0.13639479095270735,0.297464016449623,251.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.295407813570939,1271.0,0.8478409869773817,0.0,331.0,1602.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.3938782901077555,0,0,7.3938782901077555,1.0,0.0,2,1,3,1,0.387251542152159,7,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1994.0,0.26662097326936257,2.0,534.0,0.886223440712817,0.910212474297464,0.8917066483893078,424,40,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,4,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2158,60,0.7635366689513365,4.204692619390966,9.55895290182487,0.995887594242632,0.9266620973269363,0.023989033584647018,0.8985606579849211,0.9986291980808774,0.05620287868403016,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,7,5,1993,1994,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.295407813570939,355.0,0.8478409869773817,0.0,457.0,812.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.00397413672268,1099,0,7.696212639346407,0.0,0.0,2,1,4,1,0.387251542152159,9,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1993.0,0.26662097326936257,2.0,453.0,0.886223440712817,0.910212474297464,0.8917066483893078,168,98,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,12,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2159,80,0.7635366689513365,4.442651256490317,9.26302769425519,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.16997943797121315,0.9568197395476353,0.045236463331048665,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.04318026045236463,7,5,1996,1996,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.13502398903358465,0.28855380397532554,0.0,0.8478409869773817,0.0,672.0,672.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.171656822768514,735,0,7.619233416226805,0.0,0.0,2,1,3,1,0.387251542152159,8,0.9300891021247429,1,0.1912268677176148,0.5846470185058259,1996.0,0.25154215215901304,2.0,472.0,0.886223440712817,0.910212474297464,0.8917066483893078,100,33,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,2,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2160,60,0.7635366689513365,4.174387269895637,9.270117576012044,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.08019191226867718,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.29266620973269364,7,5,2007,2007,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.6017820424948594,0.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.6518163125428376,0.28855380397532554,0.0,0.8478409869773817,0.0,628.0,628.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,6.4425401664681985,728,0,7.212294468500341,0.0,0.0,2,1,3,1,0.387251542152159,6,0.9300891021247429,1,0.249485949280329,0.06716929403701165,2007.0,0.25154215215901304,2.0,484.0,0.886223440712817,0.910212474297464,0.8917066483893078,100,24,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,3,2008,0.08019191226867718,0.0822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2161,20,0.7635366689513365,4.174387269895637,9.142596719889664,0.995887594242632,0.9266620973269363,0.3317340644276902,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.08019191226867718,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,8,5,2007,2007,0.8012337217272104,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.08293351610692255,156.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.13502398903358465,0.28855380397532554,0.0,0.8478409869773817,0.0,1615.0,1615.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.387090235656757,0,0,7.387090235656757,0.0,0.0,2,0,3,1,0.387251542152159,7,0.9300891021247429,1,0.249485949280329,0.5846470185058259,2007.0,0.26662097326936257,3.0,864.0,0.886223440712817,0.910212474297464,0.8917066483893078,168,30,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,5,2008,0.86223440712817,0.8252227553118574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2162,20,0.7635366689513365,4.51085950651685,9.373988663504516,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.08019191226867718,0.8574366004112406,0.9897189856065799,0.8259081562714188,0.5106237148732008,9,5,2008,2008,0.181631254283756,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.08293351610692255,554.0,0.3365318711446196,0.8608636052090473,0.453050034270048,0.40507196710075394,0.8875942426319396,0.09732693625771076,0.295407813570939,2085.0,0.8478409869773817,0.0,186.0,2271.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.730174795246222,0,0,7.730174795246222,1.0,0.0,2,0,3,1,0.07196710075394105,7,0.9300891021247429,2,0.249485949280329,0.5846470185058259,2008.0,0.26662097326936257,3.0,1348.0,0.006854009595613434,0.910212474297464,0.8917066483893078,0,0,70,0,255,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,6,2008,0.86223440712817,0.06100068540095956,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2163,20,0.7635366689513365,4.51085950651685,9.373988663504516,0.995887594242632,0.9266620973269363,0.6401644962302947,0.8985606579849211,0.9986291980808774,0.7409184372858122,0.9568197395476353,0.08019191226867718,0.013708019191226868,0.9897189856065799,0.8259081562714188,0.5106237148732008,9,5,2008,2008,0.181631254283756,0.9883481836874571,0.34955448937628514,0.34955448937628514,0.08293351610692255,402.0,0.03769705277587389,0.8608636052090473,0.453050034270048,0.09389993145990404,0.8875942426319396,0.13502398903358465,0.295407813570939,1153.0,0.8478409869773817,0.0,598.0,1751.0,0.9910897875257025,0.5154215215901302,0.9307745030843043,0.9163810829335161,7.476472381163905,0,0,7.476472381163905,1.0,0.0,2,1,3,1,0.07196710075394105,8,0.9300891021247429,2,0.249485949280329,0.5846470185058259,2008.0,0.25154215215901304,3.0,874.0,0.886223440712817,0.910212474297464,0.8917066483893078,216,36,0,0,0,0,0.997943797121316,0.8012337217272104,0.9650445510623715,0,12,2008,0.08019191226867718,0.0822481151473612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
